"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"455745",7413700,206512586,"2017-10-25",57218861,"Katrine","Amanda was an exellent host. So helpful and Cool! The appartment was very Nice, clean and very close to everything. I really enjoyd my stay and will definitely book again."
"417946",6558940,59004569,"2016-01-05",52833974,"Nick","Great apartment and location.  Very safe with the security on location.  Parking was a major plus.  Only thing that was a minor inconvenience was there was only one key fob to get in and out.  Other than that, it was great."
"1208975",23080476,293665026,"2018-07-20",196691048,"Neisha","Isaac's place was great. It was just like the pictures. He had a very quick response time to questions. The place was clean and the location was great for the places we wanted to go. The only issue is the walls are thin, so we could hear the tenants upstairs at night. Otherwise it was a great stay, we would stay at Isaac's again during our next visit to LA. "
"1043509",19988122,416612073,"2019-02-24",25867861,"Hong","I like my experience at Ting’s place.  It is quite, yet not far from stores/shops/ restaurants,  so it is convenient.  Ting is kind and responsive.  Without being asked she offered to allow us to check in much earlier.  Her directions was clear and precise."
"529257",9134702,360445099,"2018-12-20",675772,"Jordan","Had an amazing 10-day stay at Mike's place. Check-in was super easy and Mike was always available if we needed anything (e.g., fresh towels, restaurant recommendations, etc...). The place itself was very clean, super comfy (I highly suggest the massive bean bag), and in a great location!!! (Safe and lots of shops, restaurants, etc... within walking distance). I will definitely be staying here again next time I am in LA!"
"153980",1454412,131787957,"2017-02-13",22459690,"Mary","We had a great stay with Josh and Heather. Everything was perfect. Atwater Village, in the midst of Los Angeles, was a retreat under the trees, birds, water fowl, and within blocks of the LA river. We could walk to Atwater for great food, coffee, books, records, art, Bikram Yoga, and more or we could drive, w/in 30 mins., to Griffith Park, San Gabriel Mtns. (hiked a waterfall), Santa Anita Race Track (very fun), Hollywood/Sunset, Santa Monica (home of cutting edge dance center Highways Performing Arts), and more. Attwater Village is a special place.  Heather and Josh were informative hosts in every way; their historic cottage perfectly designed. In short, it was a perfect and special stay. We would love to visit again and highly recommend this cottage."
"379968",5748614,225888273,"2018-01-07",27712941,"Victoria","This cozy place with a nice host is in the middle of Hollywood handy to Bev Hills, WeHo, Santa Monica and the valley. Right off the Freeway and safe parking. Fantastic bargain. And as quiet as my house in the country."
"221982",2685488,59455490,"2016-01-10",52604125,"Paige","The listing is super cute and cozy. The location is in the heart of Hollywood and made our weekend very enjoyable and easy. Definitely recommend this listing! "
"1296849",25521426,414043880,"2019-02-18",213575969,"Ryan","Amazing location and excellent, timely host"
"1425105",30588533,449011408,"2019-05-05",109171508,"Deremy","Joseph’s place was AMAZING!!!!! My family and I loved every minute we stayed in this home. Super beautiful and thoughtful touches to the entire home! This place is super close to Venice Beach/Santa Monica (maybe 15-minutes). Can’t wait to stay here again when in Los Angeles!"
"1472591",33338399,451405067,"2019-05-11",231664667,"Olivia","Greatly exceeded my expectations! I ended up extending. Great space. Clean, safe, nice modern decor and room. Great bathroom as well. As private as you want. Options to socialize with friendly guests in nice and comfortable spaces as well. Definitely will be back!"
"938569",17991480,513658488,"2019-08-19",253229884,"Amir","Most comfortable , relaxing and enjoyable. The air conditioner in the upper floor wasn’t efficient and it felt a bit uncomfortable ( hot ) during our sleep!! Fantastic hosts."
"1454332",32240317,435212930,"2019-04-09",164924088,"Brianna","The house was located in a great area . It was close to the beaches and not far from downtown. Definitely will book with them again !"
"1281350",24986845,278801561,"2018-06-18",49012658,"Nurus","It’s a nice cozy apartment!"
"728308",13884090,348422534,"2018-11-13",62869933,"Ibraheem","Xin's place was huge, and was as advertised.  Many rooms, in a location with lots of delicious Asian restaurants nearby.  Large driveway for cars if you're driving.  Easy check-in.  I recommend this for a family trip or a group business trip."
"506485",8594915,497702184,"2019-07-28",132416577,"Yle","You are so perfect, I love you, your  house and your amazing cat!
I hope to see you soon"
"1286643",25167377,431402104,"2019-03-31",238190023,"Morgan","Such a great experience for our first time using Air BNB! Debs tiny house was perfect for our weekend stay! She beyond exceeded our expectations. Would recommend 10/10! Thanks Deb!"
"902824",17241985,417281274,"2019-02-26",206487214,"Violeta","My Kids and I  were so blessed to stay in Robin's home. We felt that we were in our home. The place is perfect. The host  is an angel. Incredible person and awesome great human.  Great hospitality and and kindness. Thank you for ever Robin, from my kids and me!"
"142016",1301596,301729479,"2018-08-04",183270289,"Andreas","Beautiful backyard Cabana with patio space. Amazing location in comfortable quiet neighborhood. Wonderfully relaxed host, hospitable and very friendly. "
"611430",11396042,256843246,"2018-04-23",74825461,"Cynthia","This was such a lovely home for our group to stay. It is very close to downtown L.A. and USC campus and freeways. It not only ""sleeps"" 8, but it was comfortable for 8 adults to cook and eat and lounge. It is a beautifully restored home with hosts that are very easy to work with and communicate with."
"1050565",20168569,306498717,"2018-08-12",206671911,"Alexia","Minnie is a great host. She makes the stay so easy & efficient. The cleanliness was outstanding & everything was easy to find! I would definitely recommend this stay."
"695761",13349001,172730722,"2017-07-21",100276692,"Francisco","Super great location. Very clean and brand new room. Everything was as expected."
"1241472",23880683,343181956,"2018-10-30",4639665,"Séverine","Logement neuf et bien placé qui pourrait être très bien si le ménage était correctement fait ( poussière dans toutes les pièces, vaisselle et vitres sales, tapis non aspiré et sale en dessous..). Communication déplorable avec les propriétaires : nous avions demandés de pouvoir déposer les bagages à 16h. La veille, on nous dit oui et qu’on mettrait cela en place pour notre arrivée. Une fois en route, on nous dit que ce n’est pas possible. Quelle déception !! Nous sommes arrivées à 16h pile comme exigé, et les femmes de ménage étaient encore présentes. Pas un mot d’excuse : portes de placards cassé, porte lave linge aussi, et ménage non terminé, les propriétaires ne nous ont pas contacté une seule fois.  Beaucoup de bruit le soir vu que le logement est au Rez de chaussée. Vaisselle en petite quantité : 5 verres à jus de fruit, un peu juste !!!!"
